ID	FLOAT	FLOAT	X	BOOL	FLOAT	BOOL_HUN	X	X	FLOAT	BOOL	FLOAT	X	X	X	NOMINAL	FLOAT	X	FLOAT	FLOAT	X	BOOL	X	BOOL	FLOAT	BOOL	X	BOOL	X	X	X	X	BOOL	X	FLOAT	X	FLOAT	BOOL	FLOAT	FLOAT	X	X	FLOAT	NOMINAL	FLOAT	X	FLOAT	FLOAT	X	X	X	X	X	X	FLOAT	X	X	X	BOOL	BOOL	X	BOOL	BOOL	X	X	X	FLOAT	X	FLOAT	X	FLOAT	FLOAT	BOOL	X	X	FLOAT	X	X	X	NOMINAL	FLOAT	FLOAT	BOOL_TLD	X	FLOAT	FLOAT	BOOL	FLOAT	X	INT	FLOAT	X
vic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Virgin Islands Creole English	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Creole English, Virgin Islands	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76500	0	0	0	0	0	vic
vif	0	4	0	0	0	0	"TSIVILI, CIVILI, FIOTE, FIOT"	0	0	-	0	en	VIF	-	m	0	vif	1	0	Paul David Humber	no	vif	0	0	0	"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, H, Kongo (H.10)."	-	-	Vili	-	VIF	-	Paul David Humber	0	0	160	0	0	0	0	0	0	0	0	"TSIVILI, CIVILI, FIOTE, FIOT"	6.0	0	-	vif	Vili	Fri Jun 3 23:53:45 CDT 2011	vif	Congo	0	-	"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, H, Kongo (H.10)."	Vili	0	-	0	no		0	0	0	0	TshiVili	0	0	1	751	0	en	0	0	TshiVili	0	0	0	0	1	0	Vili	0	11000	0	4	Congo	0	0	vif
vig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Viemo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Viemo	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8000	0	0	0	0	0	vig
vid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Vidunda	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Vidunda	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32000	0	0	0	5	0	vid
vie	118	73		1	17	aff-dic	"KINH, GIN, JING, CHING, VIET, ANNAMESE"	0.83	0	vie	3	en	VIE	-	v	413862	vi	25	265331196	"Hien Pham, Duy Nguyen, Clytie Siddall"	yes	vie	1	3	0	"Austro-Asiatic, Mon-Khmer, Viet-Muong, Vietnamese."	vt	vi	Vietnamese	vi	VIE	vt	"Hien Pham, Duy Nguyen, Clytie Siddall"	4324	Tiếng Việt	6458412	0	0	330019262	.vn	Vietnamese	0	v	0	"KINH, GIN, JING, CHING, VIET, ANNAMESE"	1.0	17	pam tl	vie	Vietnamese	Sun Jan 29 12:03:31 CST 2012	vi	Viet Nam	0	pam tl	"Austro-Asiatic, Mon-Khmer, Viet-Muong, Vietnamese."	Vietnamese	FALSE	vie	vi	yes	1		13	vi	0	Tiếng Việt	0.83	vie	46	31635220	1	en		10	Tiếng Việt	n.a.	69000000	V	0	1762	"30.38 o 20.05 c 13.37 edu"	Vietnamese	0	65800000	0	135	Viet Nam	0	0.12	vie
vin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Vinza	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Vinza	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	5	0	vin
vil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Vilela	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	10.0	0	0	0	Vilela	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	vil
vis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Vishavan	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Vishavan	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	7	0	vis
viv	0	8	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	8	0	0	0	0	0	1	0	0	0	0	Iduna	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	1	0	0	Iduna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6000	0	21	0	0	0	viv
vit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Viti	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Viti	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	vit
kld	0	5	0	0	0	0	"CAMILEROI, GAMILARAAY, GAMILAROI"	0	0	-	1	en	KLD	-	m	0	kld	2	0	-	no	kld	0	0	0	"Australian, Pama-Nyungan, Wiradhuric."	-	-	Gamilaraay	-	KLD	-	-	0	0	3563	0	0	0	0	0	0	0	0	"CAMILEROI, GAMILARAAY, GAMILAROI"	8.5	1	-	kld	Gamilaraay	Fri Mar 25 23:23:45 CDT 2011	kld	Australia	0	-	"Australian, Pama-Nyungan, Wiradhuric."	Kamilaroi	0	-	0	no		0	0	0	0	Gamilaraay	0	0	2	26921	0	en	0	0	Gamilaraay	0	0	0	0	7	0	Kamilaroi	0	35	0	5	Australia	8	0	kld
kle	0	3	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Kulung (Nepal)	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	2	0	0	Kulung (Nepal)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18700	0	4	0	5	0	kle
klf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kendeje	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.0	0	0	0	Kendeje	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1860	0	0	0	7	0	klf
klg	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	3	0	0	0	0	Tagakaulo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	4.0	4	0	0	Tagakaulo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	83000	0	34	0	0	0	klg
kla	0	10	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	1	0	0	0	0	Klamath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	1	0	0	Klamath-Modoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	37	0	0	0	0	0	0	0	0	0	0	0	20	0	8	0	kla
klb	0	5	0	0	0	0	0	0	0	0	0	0	0	0	m	3	0	1	0.0	0	0	0	0	0	0	0	0	0	Kiliwa	0	0	0	0	0	0	0	1	0	113	0	0	0	0	0	0	8.5	0	0	0	Kiliwa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0	10	0	8	0.0	klb
klc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kolbila	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Kolbila	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	0	0	0	6	0	klc
kll	0	3	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	4	0	0	0	0	0	0	0	0	0	0	Kagan Kalagan	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Kalagan, Kagan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	8	0	0	0	kll
klm	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Migum	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	1	0	0	Migum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	1	0	0	0	klm
kln	0	10	0	0	0	0	-	0	0	-	0	en	KLN	Sat Jan 5 10:06:00 CST 2013	m	0	kln	1	0	-	no	kln	0	1	0	"Nilo-Saharan, Eastern Sudanic, Nilotic, Southern, Kalenjin, Nandi-Markweta, Nandi."	kj	-	Kalenjin	-	KLN	kj	-	0	0	72016	0	75	0	0	0	220933	0	0	-	7.7	0	ain	kln	Kalenjin	Mon Sep 19 18:42:54 CDT 2011	kln	Kenya	0	ain	"Nilo-Saharan, Eastern Sudanic, Nilotic, Southern, Kalenjin, Nandi-Markweta, Nandi."	Kalenjin	0	-	0	no		0	0	0	0	Kalenjin	0	0	3	467794	0	en	0	1	Kalenjin	0	0	0	1478056	49	0	Kalenjin	0	5123400	0	15	Kenya	0	0	kln
klo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kapya	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Kapya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	7	0	klo
klh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Weliki	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Weliki	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	7	0	klh
kli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kalumpang	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Kalumpang	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	kli
klj	0	5	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Turkic Khalaj	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Khalaj, Turkic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42100	0	5	0	0	0	klj
klk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kono (Nigeria)	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Kono (Nigeria)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5520	0	0	0	6	0	klk
klt	0	2	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Nukna	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	1	0	0	Nukna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	3	0	0	0	klt
klu	0	3	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Klao	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Klao	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222620	0	8	0	0	0	klu
klv	0	2	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	4	0	0	0	0	0	1	0	0	0	0	Maskelynes	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Maskelynes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1100	0	3	0	0	0	klv
klw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Lindu	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Lindu	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	klw
klp	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kamasa	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8.5	1	0	0	Kamasa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	8	0	klp
klq	0	2	0	0	0	0	0	0	0	0	2	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Rumu	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	3	0	0	Rumu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1000	0	2	0	0	0	klq
klr	0	7	0	0	0	0	0	0	0	0	2	0	0	0	m	0	0	4	0	0	0	0	0	0	0	0	0	0	Khaling	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	7	0	0	Khaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	18000	0	14	0	5	0	klr
kls	0	4	0	0	0	0	0	0	0	0	0	0	0	0	m	1	0	1	0.0	0	0	0	0	0	0	0	0	0	Kalasha	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	6.0	2	0	0	Kalasha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	8	0	6	0.0	kls
klx	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	2	0	0	0	0	0	0	0	0	0	0	Koluwawa	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Koluwawa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	1	0	0	0	klx
kly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kalao	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.0	0	0	0	Kalao	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	7	0	kly
klz	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kabola	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	1	0	0	Kabola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3900	0	1	0	0	0	klz
xxe-koe-baa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Baale	0	m	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
xxe-koe-bal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Balesi	0	m	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
xud	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Umiida	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	9.0	0	0	0	Umiida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	xud
xug	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kunigami	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.0	0	0	0	Kunigami	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	6	0	xug
xua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Alu Kurumba	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Kurumba, Alu	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	0	0	0	6	0	xua
yxy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Yabula Yabula	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	10.0	0	0	0	Yabula Yabula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yxy
xub	0	4	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Betta Kurumba	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Kurumba, Betta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32000	0	4	0	6	0	xub
pye	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Pye Krumen	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Krumen, Pye	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	pye
xxx-hur-x-cow	0	0	0	0	0	0	-	0	0	-	0	en	HUR	-	m	0	hur-x-cow	0	0	-	no	xxx-hur-x-cow	0	0	0	"Salishan, Central Salish, Halkomelem."	-	-	Halkomelem (Cowichan)	-	HUR	-	-	0	0	978	0	0	0	0	0	0	0	0	-	7.7	0	-	xxx-hur-x-cow	Hul’q’umi’num’	Sun Sep 25 16:22:09 CDT 2011	hur-x-cow	Canada	0	-	"Salishan, Central Salish, Halkomelem."	Halkomelem (Cowichan)	0	-	0	no		0	0	0	0	Hul’q’umi’num’	0	0	0	9271	0	en	0	0	Hul’q’umi’num’	0	0	0	0	1	0	Halkomelem (Cowichan)	0	0	0	0	Canada	0	0	xxx-hur-x-cow
yxu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Yuyu	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	9.0	0	0	0	Yuyu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yxu
xul	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Ngunawal	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	10.0	0	0	0	Ngunawal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	xul
yxl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Yardliyawarra	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8.5	0	0	0	Yardliyawarra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	yxl
yxm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Yinwum	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	9.0	0	0	0	Yinwum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yxm
yxa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Mayawali	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	10.0	0	0	0	Mayawali	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yxa
xun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Unggarranggu	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	10.0	0	0	0	Unggarranggu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	xun
xuj	0	2	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	1	0	0	0	0	Jennu Kurumba	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Kurumba, Jennu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	35000	0	2	0	0	0	xuj
ito	0	7	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	7	0	0	0	0	0	2	0	0	0	0	Itonama	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8.5	3	0	0	Itonama	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	9	0	7	0	ito
itl	0	10	0	0	0	0	0	0	0	0	0	0	0	0	m	13	0	3	0.0	0	0	0	0	1	0	0	0	0	Itelmen	0	0	0	0	0	0	0	1	0	1267	0	0	0	0	0	0	8.5	0	0	0	Itelmen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	80	0	10	0	9	0.0	itl
itm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Itu Mbon Uzo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Itu Mbon Uzo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	7	0	itm
itk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Judeo-Italian	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8.0	0	0	0	Judeo-Italian	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	9	0	itk
iti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Inlaod Itneg	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Itneg, Inlaod	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9000	0	0	0	0	0	iti
ite	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Itene	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8.0	0	0	0	Itene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	9	0	ite
itb	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Binongan Itneg	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Itneg, Binongan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7500	0	2	0	0	0	itb
ita	250	247		0	235	aff-dic	ITALIANO	1.04	0	itn	1	en	ITN	-	c	925588	it	4	1429839734	-	yes	ita	1	22	0	"Indo-European, Italic, Romance, Italo-Western, Italo-Dalmatian."	i	it	Italian	it	ITN	i	-	5402	Italiano	7230977	0	0	1970376775	.it 	Italian	0	c	0	ITALIANO	1.0	6	fur	ita	Italian	Sun Jan 29 12:05:10 CST 2012	it	Italy	0	fur	"Indo-European, Italic, Romance, Italo-Western, Italo-Dalmatian."	Italian	TRUE	itn	it	yes	1		5	it	0	Italiano	0.80	ita	5	47899709	1	en		92	Italiano	62000000	60000000	C	0	1212	"27.57 o 24.86 it 23.21 c"	Italian	0	61068677	F	270	Italy	0	0.30	ita
itz	0	5	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Itzá	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	8.5	0	0	0	Itzá	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	6	0	9	0	itz
itx	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Itik	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	1	0	0	Itik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	1	0	9	0	itx
